
# 1. CORRIDOR LENGTH ANALYSIS
targetRooms,seed,corridorCount,minLength,maxLength,meanLength,totalLength
4,12469,3,138.2147,173.1969,150.4362,451.3086
4,1012472,3,119.4786,162.0990,139.4281,418.2842
4,2012475,3,114.8420,141.4542,128.3948,385.1844
4,3012478,4,87.5765,157.1420,123.5390,494.1561
4,4012481,3,99.9044,124.4581,112.0660,336.1979
# N=4 aggregate mean corridor length: 130.7728
8,12593,9,72.1007,207.6194,120.0281,1080.2530
8,1012596,8,54.2838,190.2614,122.2753,978.2027
8,2012599,8,93.2363,154.5341,118.3524,946.8192
8,3012602,8,108.7887,181.1731,134.2597,1074.0773
8,4012605,9,90.6388,164.4247,117.6475,1058.8271
# N=8 aggregate mean corridor length: 122.5126
16,12841,19,83.8410,193.8809,125.8863,2391.8394
16,1012844,19,89.4531,187.4732,123.0070,2337.1336
16,2012847,19,83.5678,170.0503,125.0244,2375.4629
16,3012850,19,38.6016,208.8402,136.1124,2586.1365
16,4012853,19,55.1488,215.5984,132.9870,2526.7533
# N=16 aggregate mean corridor length: 128.6034
32,13337,41,51.3408,232.1103,129.1224,5294.0164
32,1013340,41,83.1493,258.9907,147.6252,6052.6334
32,2013343,41,48.8410,272.7063,136.2942,5588.0611
32,3013346,41,34.2634,244.4713,137.4687,5636.2151
32,4013349,41,58.1379,263.5360,131.1807,5378.4075
# N=32 aggregate mean corridor length: 136.3382
64,14329,85,40.4121,259.7809,137.3359,11673.5507
64,1014332,85,48.5220,221.6628,128.7470,10943.4974
64,2014335,84,55.8449,250.8275,130.6604,10975.4704
64,3014338,85,54.1733,232.1571,136.9560,11641.2587
64,4014341,86,46.1277,290.3183,132.9241,11431.4722
# N=64 aggregate mean corridor length: 133.3247
# Overall mean corridor length across all runs: 130.3103


# 2. ROOM MESH OVERLAP CHECK
targetRooms,seed,roomCount,overlappingPairs,result
16,12841,1,12
16,12841,2,4
16,1012844,1,13
16,1012844,2,3
16,2012847,1,11
16,2012847,2,5
16,3012850,1,14
16,3012850,2,2
16,4012853,1,14
16,4012853,2,2
# N=16 aggregate: {1=64, 2=16}
32,13337,1,25
32,13337,2,7
32,1013340,1,23
32,1013340,2,9
32,2013343,1,24
32,2013343,2,8
32,3013346,1,23
32,3013346,2,9
32,4013349,1,24
32,4013349,2,8
# N=32 aggregate: {1=119, 2=41}
64,14329,1,43
64,14329,2,21
64,1014332,1,46
64,1014332,2,18
64,2014335,1,48
64,2014335,2,16
64,3014338,1,52
64,3014338,2,12
64,4014341,1,50
64,4014341,2,14
# N=64 aggregate: {1=239, 2=81}
# Overall distribution: {1=470, 2=150}


# 5. MINIMUM VIABLE GRID SIZE
targetRooms,sideCount,successfulSeeds,totalSeeds,successRate,viable
4,20,3,3,1.0000,ALL
4,19,3,3,1.0000,ALL
4,18,3,3,1.0000,ALL
4,17,3,3,1.0000,ALL
4,16,3,3,1.0000,ALL
4,15,3,3,1.0000,ALL
4,14,3,3,1.0000,ALL
4,13,3,3,1.0000,ALL
4,12,3,3,1.0000,ALL
4,11,3,3,1.0000,ALL
4,10,3,3,1.0000,ALL
4,9,3,3,1.0000,ALL
4,8,3,3,1.0000,ALL
4,7,3,3,1.0000,ALL
4,6,3,3,1.0000,ALL
4,5,3,3,1.0000,ALL
4,4,3,3,1.0000,ALL
4,3,3,3,1.0000,ALL
# N=4  minViableSides=3
8,20,3,3,1.0000,ALL
8,19,3,3,1.0000,ALL
8,18,3,3,1.0000,ALL
8,17,3,3,1.0000,ALL
8,16,3,3,1.0000,ALL
8,15,3,3,1.0000,ALL
8,14,3,3,1.0000,ALL
8,13,3,3,1.0000,ALL
8,12,3,3,1.0000,ALL
8,11,3,3,1.0000,ALL
8,10,3,3,1.0000,ALL
8,9,3,3,1.0000,ALL
8,8,3,3,1.0000,ALL
8,7,3,3,1.0000,ALL
8,6,3,3,1.0000,ALL
8,5,3,3,1.0000,ALL
8,4,3,3,1.0000,ALL
8,3,0,3,0.0000,FAIL
# N=8  minViableSides=4
16,20,3,3,1.0000,ALL
16,19,3,3,1.0000,ALL
16,18,3,3,1.0000,ALL
16,17,3,3,1.0000,ALL
16,16,3,3,1.0000,ALL
16,15,3,3,1.0000,ALL
16,14,3,3,1.0000,ALL
16,13,3,3,1.0000,ALL
16,12,3,3,1.0000,ALL
16,11,3,3,1.0000,ALL
16,10,3,3,1.0000,ALL
16,9,3,3,1.0000,ALL
16,8,3,3,1.0000,ALL
16,7,3,3,1.0000,ALL
16,6,3,3,1.0000,ALL
16,5,1,3,0.3333,PARTIAL
# N=16  minViableSides=6
32,20,3,3,1.0000,ALL
32,19,3,3,1.0000,ALL
32,18,3,3,1.0000,ALL
32,17,3,3,1.0000,ALL
32,16,3,3,1.0000,ALL
32,15,3,3,1.0000,ALL
32,14,3,3,1.0000,ALL
32,13,3,3,1.0000,ALL
32,12,3,3,1.0000,ALL
32,11,3,3,1.0000,ALL
32,10,3,3,1.0000,ALL
32,9,3,3,1.0000,ALL
32,8,2,3,0.6667,PARTIAL
# N=32  minViableSides=9
64,20,3,3,1.0000,ALL
64,19,3,3,1.0000,ALL
64,18,3,3,1.0000,ALL
64,17,3,3,1.0000,ALL
64,16,3,3,1.0000,ALL
64,15,3,3,1.0000,ALL
64,14,3,3,1.0000,ALL
64,13,3,3,1.0000,ALL
64,12,2,3,0.6667,PARTIAL
# N=64  minViableSides=13


# 6. 2-MANIFOLD CHECK
targetRooms,seed,meshType,nonManifoldEdges,result
# Room meshes and network mesh are expected to be 2-manifold (0 non-manifold edges)
# Combined dungeon mesh is NEVER expected to be 2-manifold (T-junctions from JCSG)
4,12469,ROOM_MESHES,0,OK
4,12469,NETWORK_MESH,0,OK
4,12469,COMBINED_MESH,996,T_JUNCTIONS_PRESENT
4,1012472,ROOM_MESHES,0,OK
4,1012472,NETWORK_MESH,0,OK
4,1012472,COMBINED_MESH,1154,T_JUNCTIONS_PRESENT
4,2012475,ROOM_MESHES,0,OK
4,2012475,NETWORK_MESH,0,OK
4,2012475,COMBINED_MESH,1545,T_JUNCTIONS_PRESENT
4,3012478,ROOM_MESHES,0,OK
4,3012478,NETWORK_MESH,0,OK
4,3012478,COMBINED_MESH,1025,T_JUNCTIONS_PRESENT
4,4012481,ROOM_MESHES,0,OK
4,4012481,NETWORK_MESH,0,OK
4,4012481,COMBINED_MESH,1133,T_JUNCTIONS_PRESENT
8,12593,ROOM_MESHES,0,OK
8,12593,NETWORK_MESH,0,OK
8,12593,COMBINED_MESH,3519,T_JUNCTIONS_PRESENT
8,1012596,ROOM_MESHES,0,OK
8,1012596,NETWORK_MESH,0,OK
8,1012596,COMBINED_MESH,4246,T_JUNCTIONS_PRESENT
8,2012599,ROOM_MESHES,0,OK
8,2012599,NETWORK_MESH,0,OK
8,2012599,COMBINED_MESH,4456,T_JUNCTIONS_PRESENT
8,3012602,ROOM_MESHES,0,OK
8,3012602,NETWORK_MESH,0,OK
8,3012602,COMBINED_MESH,3539,T_JUNCTIONS_PRESENT
8,4012605,ROOM_MESHES,0,OK
8,4012605,NETWORK_MESH,0,OK
8,4012605,COMBINED_MESH,4210,T_JUNCTIONS_PRESENT
16,12841,ROOM_MESHES,0,OK
16,12841,NETWORK_MESH,0,OK
16,12841,COMBINED_MESH,9338,T_JUNCTIONS_PRESENT
16,1012844,ROOM_MESHES,0,OK
16,1012844,NETWORK_MESH,0,OK
16,1012844,COMBINED_MESH,9162,T_JUNCTIONS_PRESENT
16,2012847,ROOM_MESHES,0,OK
16,2012847,NETWORK_MESH,0,OK
16,2012847,COMBINED_MESH,10747,T_JUNCTIONS_PRESENT
16,3012850,ROOM_MESHES,0,OK
16,3012850,NETWORK_MESH,0,OK
16,3012850,COMBINED_MESH,7483,T_JUNCTIONS_PRESENT
16,4012853,ROOM_MESHES,0,OK
16,4012853,NETWORK_MESH,0,OK
16,4012853,COMBINED_MESH,7929,T_JUNCTIONS_PRESENT
32,13337,ROOM_MESHES,0,OK
32,13337,NETWORK_MESH,0,OK
32,13337,COMBINED_MESH,19420,T_JUNCTIONS_PRESENT
32,1013340,ROOM_MESHES,0,OK
32,1013340,NETWORK_MESH,0,OK
32,1013340,COMBINED_MESH,22725,T_JUNCTIONS_PRESENT
32,2013343,ROOM_MESHES,0,OK
32,2013343,NETWORK_MESH,0,OK
32,2013343,COMBINED_MESH,19779,T_JUNCTIONS_PRESENT
32,3013346,ROOM_MESHES,0,OK
32,3013346,NETWORK_MESH,0,OK
32,3013346,COMBINED_MESH,19833,T_JUNCTIONS_PRESENT
32,4013349,ROOM_MESHES,0,OK
32,4013349,NETWORK_MESH,0,OK
32,4013349,COMBINED_MESH,24113,T_JUNCTIONS_PRESENT
64,14329,ROOM_MESHES,0,OK
64,14329,NETWORK_MESH,0,OK
64,14329,COMBINED_MESH,44424,T_JUNCTIONS_PRESENT
64,1014332,ROOM_MESHES,0,OK
64,1014332,NETWORK_MESH,0,OK
64,1014332,COMBINED_MESH,44604,T_JUNCTIONS_PRESENT
64,2014335,ROOM_MESHES,0,OK
64,2014335,NETWORK_MESH,0,OK
64,2014335,COMBINED_MESH,44160,T_JUNCTIONS_PRESENT
64,3014338,ROOM_MESHES,0,OK
64,3014338,NETWORK_MESH,0,OK
64,3014338,COMBINED_MESH,41235,T_JUNCTIONS_PRESENT
64,4014341,ROOM_MESHES,0,OK
64,4014341,NETWORK_MESH,0,OK
64,4014341,COMBINED_MESH,40706,T_JUNCTIONS_PRESENT
# Room mesh 2-manifold failures: 0/25
# Network mesh 2-manifold failures: 0/25


# 7. ROOM INNER CORNER ANGLE DISTRIBUTION
targetRooms,seed,roomId,minAngleDeg,maxAngleDeg,meanAngleDeg,anglesBelow90,anglesAbove270,totalAngles
4,12469,21449,120.3706,239.6310,169.7143,0,0,35
4,12469,21451,120.4113,239.4670,175.3846,0,0,78
4,12469,21452,122.1124,234.5918,173.5714,0,0,56
4,12469,21453,122.2026,235.1312,172.3404,0,0,47
4,1012472,21454,120.4916,235.1666,174.6269,0,0,67
4,1012472,21455,122.2548,237.3002,173.5714,0,0,56
4,1012472,21457,120.2922,235.3915,172.5000,0,0,48
4,1012472,21459,120.3903,239.4941,172.0000,0,0,45
4,2012475,21460,120.2229,239.8628,174.0984,0,0,61
4,2012475,21461,120.6991,239.4449,174.5454,0,0,66
4,2012475,21462,121.9683,237.4075,175.0685,0,0,73
4,2012475,21463,120.4651,239.7757,173.4546,0,0,55
4,3012478,21464,122.3978,237.6022,175.0685,0,0,73
4,3012478,21465,123.3715,237.4945,171.4286,0,0,42
4,3012478,21469,120.1140,227.7795,172.8000,0,0,50
4,3012478,21470,119.7622,237.6284,173.6842,0,0,57
4,4012481,21471,122.5135,235.5355,172.6530,0,0,49
4,4012481,21472,119.7904,236.0864,174.9296,0,0,71
4,4012481,21473,124.6319,237.6341,173.6842,0,0,57
4,4012481,21475,117.9200,238.6500,174.7826,0,0,69
8,12593,21476,124.4692,235.5477,172.8000,0,0,50
8,12593,21477,120.4694,236.1967,174.0984,0,0,61
8,12593,21478,118.0305,235.4047,172.6531,0,0,49
8,12593,21480,120.3079,239.8293,173.3333,0,0,54
8,12593,21481,123.1038,235.3344,172.0000,0,0,45
8,12593,21485,120.1473,238.3837,172.8000,0,0,50
8,12593,21488,120.4186,239.5334,173.4545,0,0,55
8,12593,21489,123.9785,235.5054,172.9412,0,0,51
8,1012596,21490,120.0192,239.6564,173.8983,0,0,59
8,1012596,21491,120.3658,236.0036,175.0685,0,0,73
8,1012596,21493,121.8467,228.4119,175.2000,0,0,75
8,1012596,21494,120.2799,237.2934,173.6842,0,0,57
8,1012596,21498,120.2195,239.4304,173.5714,0,0,56
8,1012596,21500,119.9629,238.5617,168.3871,0,0,31
8,1012596,21501,122.0049,239.4347,171.0000,0,0,40
8,1012596,21503,120.0741,238.2298,175.6098,0,0,82
8,2012599,21504,120.4651,239.7757,172.8000,0,0,50
8,2012599,21505,122.7220,237.3583,173.4545,0,0,55
8,2012599,21507,120.1961,237.8777,174.7059,0,0,68
8,2012599,21508,122.5045,239.5760,174.8571,0,0,70
8,2012599,21509,120.3920,239.8172,175.9091,0,0,88
8,2012599,21516,120.4956,238.2063,173.4546,0,0,55
8,2012599,21519,122.5348,237.9490,175.7143,0,0,84
8,2012599,21522,120.6163,236.7614,173.5714,0,0,56
8,3012602,21523,119.8828,236.5345,174.4615,0,0,65
8,3012602,21524,126.9129,227.2085,172.9412,0,0,51
8,3012602,21525,124.0025,235.4342,171.4286,0,0,42
8,3012602,21527,120.2421,236.2034,172.9412,0,0,51
8,3012602,21528,120.1995,238.0839,172.6531,0,0,49
8,3012602,21532,121.6677,235.3499,174.1935,0,0,62
8,3012602,21533,120.4857,236.0656,172.8000,0,0,50
8,3012602,21535,121.9695,238.3100,173.8983,0,0,59
8,4012605,21536,122.7625,239.5776,173.4545,0,0,55
8,4012605,21537,120.1589,236.9518,174.7059,0,0,68
8,4012605,21538,120.0914,239.3334,175.0000,0,0,72
8,4012605,21539,120.0397,234.6598,172.6531,0,0,49
8,4012605,21540,120.5681,236.3161,175.0685,0,0,73
8,4012605,21543,120.2147,233.1313,175.2632,0,0,76
8,4012605,21548,120.4278,235.8293,171.2195,0,0,41
8,4012605,21549,121.9414,234.8083,173.8983,0,0,59
16,12841,21550,120.2990,237.8075,174.5455,0,0,66
16,12841,21551,124.6759,235.1068,174.0000,0,0,60
16,12841,21553,120.8606,237.1939,172.8000,0,0,50
16,12841,21554,122.6753,239.3422,172.1739,0,0,46
16,12841,21555,122.7025,237.5218,172.5000,0,0,48
16,12841,21556,120.3866,239.6659,174.0000,0,0,60
16,12841,21557,120.4423,229.8196,171.4286,0,0,42
16,12841,21564,124.0069,237.4562,174.8572,0,0,70
16,12841,21565,120.1266,238.1925,174.2857,0,0,63
16,12841,21568,120.7891,235.0443,171.8182,0,0,44
16,12841,21570,120.5003,237.2855,173.3333,0,0,54
16,12841,21574,120.7068,238.3816,173.2076,0,0,53
16,12841,21575,123.2312,238.9841,175.0000,0,0,72
16,12841,21576,120.6894,235.3047,173.2075,0,0,53
16,12841,21577,121.7988,239.0487,174.0000,0,0,60
16,12841,21585,131.6796,222.3105,170.0000,0,0,36
16,1012844,21586,121.5726,233.8948,170.7692,0,0,39
16,1012844,21587,124.5826,239.0468,172.9412,0,0,51
16,1012844,21588,119.8481,236.5666,175.0685,0,0,73
16,1012844,21589,122.4729,239.5980,172.9412,0,0,51
16,1012844,21590,120.7683,238.1616,173.8983,0,0,59
16,1012844,21592,121.7045,237.6530,174.0000,0,0,60
16,1012844,21593,119.9950,239.6455,172.0000,0,0,45
16,1012844,21594,120.1988,237.4922,175.3846,0,0,78
16,1012844,21601,124.7463,238.1517,171.0000,0,0,40
16,1012844,21605,120.5541,233.9955,171.4286,0,0,42
16,1012844,21606,120.1177,238.5624,173.3333,0,0,54
16,1012844,21609,122.3913,235.9455,173.4546,0,0,55
16,1012844,21610,120.1802,234.7831,172.0000,0,0,45
16,1012844,21616,121.5570,235.9565,174.1935,0,0,62
16,1012844,21619,120.0371,235.3118,174.5454,0,0,66
16,1012844,21627,124.8333,234.9746,171.8182,0,0,44
16,2012847,21628,120.5047,234.6466,173.4545,0,0,55
16,2012847,21630,122.6396,238.4224,174.7059,0,0,68
16,2012847,21631,123.1544,238.0408,173.3333,0,0,54
16,2012847,21634,120.3042,237.4713,172.8000,0,0,50
16,2012847,21638,122.1925,235.1870,172.3404,0,0,47
16,2012847,21639,132.6517,233.8525,171.0000,0,0,40
16,2012847,21640,118.4371,233.5751,174.0000,0,0,60
16,2012847,21641,122.0348,239.1016,175.2632,0,0,76
16,2012847,21644,120.2831,235.0514,172.0000,0,0,45
16,2012847,21646,123.0761,235.3029,172.5000,0,0,48
16,2012847,21647,120.2251,235.8119,174.0984,0,0,61
16,2012847,21651,122.5712,235.7778,175.3846,0,0,78
16,2012847,21652,120.1276,233.0500,173.4545,0,0,55
16,2012847,21654,120.0671,240.1100,174.7826,0,0,69
16,2012847,21658,120.7061,236.4712,175.0000,0,0,72
16,2012847,21659,120.0473,239.9390,173.7931,0,0,58
16,3012850,21660,119.5550,240.0133,173.3333,0,0,54
16,3012850,21661,120.2028,236.5434,174.1935,0,0,62
16,3012850,21662,122.5974,237.3727,174.5454,0,0,66
16,3012850,21663,124.1382,235.7638,171.6279,0,0,43
16,3012850,21664,121.7144,239.1091,173.6842,0,0,57
16,3012850,21665,120.0616,237.5926,173.5714,0,0,56
16,3012850,21668,120.0060,228.5519,175.5556,0,0,81
16,3012850,21669,122.6672,237.5852,173.5714,0,0,56
16,3012850,21672,120.2474,237.1013,172.8000,0,0,50
16,3012850,21673,121.9370,236.8375,172.5000,0,0,48
16,3012850,21675,121.9461,234.9371,174.1935,0,0,62
16,3012850,21677,120.3359,235.6176,173.6842,0,0,57
16,3012850,21682,121.8509,234.4376,173.5714,0,0,56
16,3012850,21685,121.9326,238.0334,171.6279,0,0,43
16,3012850,21692,122.3144,237.7468,168.7500,0,0,32
16,3012850,21694,120.2249,238.5692,174.5455,0,0,66
16,4012853,21695,122.4022,236.0403,171.6279,0,0,43
16,4012853,21696,120.5765,235.8298,172.9412,0,0,51
16,4012853,21697,120.7061,239.4796,175.0685,0,0,73
16,4012853,21698,120.2831,239.7712,170.5263,0,0,38
16,4012853,21699,123.0363,239.2798,174.2857,0,0,63
16,4012853,21702,120.8077,239.1338,174.0000,0,0,60
16,4012853,21703,122.7563,237.4029,171.8182,0,0,44
16,4012853,21704,122.5376,235.7198,174.1936,0,0,62
16,4012853,21705,120.5919,238.5829,175.3846,0,0,78
16,4012853,21706,120.4778,237.4851,175.1351,0,0,74
16,4012853,21707,121.4109,235.2259,174.8571,0,0,70
16,4012853,21709,125.1325,235.6305,172.1739,0,0,46
16,4012853,21719,123.2438,237.2719,173.0769,0,0,52
16,4012853,21725,120.7383,239.2616,174.8571,0,0,70
16,4012853,21735,120.7200,235.7793,174.9296,0,0,71
16,4012853,21737,120.7326,235.0062,172.8000,0,0,50
32,13337,21738,120.5289,236.3223,174.3750,0,0,64
32,13337,21739,120.2096,229.4860,170.0000,0,0,36
32,13337,21740,121.9761,226.9175,171.2195,0,0,41
32,13337,21741,132.5862,230.0357,170.0000,0,0,36
32,13337,21742,123.8466,239.4463,174.4615,0,0,65
32,13337,21743,120.2830,237.9891,173.8983,0,0,59
32,13337,21745,123.6080,237.4012,174.6269,0,0,67
32,13337,21746,120.2123,239.7267,173.3333,0,0,54
32,13337,21748,122.2075,235.3064,173.4545,0,0,55
32,13337,21750,118.1435,229.2129,169.4118,0,0,34
32,13337,21754,120.3619,237.1159,174.0983,0,0,61
32,13337,21756,120.0935,237.3996,173.0769,0,0,52
32,13337,21757,122.3148,235.8625,171.0000,0,0,40
32,13337,21758,120.8226,238.0624,173.8983,0,0,59
32,13337,21761,120.5684,235.5982,172.1739,0,0,46
32,13337,21765,120.0105,237.7865,171.4286,0,0,42
32,13337,21766,122.0864,237.5040,173.8983,0,0,59
32,13337,21768,124.9204,235.0911,171.0000,0,0,40
32,13337,21773,120.1497,239.6596,175.0000,0,0,72
32,13337,21774,122.5008,239.3474,171.2195,0,0,41
32,13337,21775,120.1186,239.5408,175.1351,0,0,74
32,13337,21777,121.4069,238.2309,173.0769,0,0,52
32,13337,21780,122.4902,238.3110,169.4118,0,0,34
32,13337,21782,119.8869,240.1148,173.3334,0,0,54
32,13337,21783,119.8364,240.1606,173.5714,0,0,56
32,13337,21792,119.9999,240.0001,172.8000,0,0,50
32,13337,21796,123.6321,239.2974,175.5000,0,0,80
32,13337,21799,122.0891,236.8456,172.3404,0,0,47
32,13337,21803,122.5010,237.5733,175.0685,0,0,73
32,13337,21813,118.3550,235.9457,174.3750,0,0,64
32,13337,21819,122.1339,235.3006,174.9296,0,0,71
32,13337,21850,122.1884,234.3245,172.1739,0,0,46
32,1013340,21851,122.5291,229.9836,172.8000,0,0,50
32,1013340,21852,122.9824,238.9935,173.0769,0,0,52
32,1013340,21853,122.0576,237.5047,175.0000,0,0,72
32,1013340,21855,120.0173,239.8032,174.5455,0,0,66
32,1013340,21856,124.5105,237.5934,174.7059,0,0,68
32,1013340,21857,120.1967,236.3694,174.1936,0,0,62
32,1013340,21858,120.1260,237.3604,174.6269,0,0,67
32,1013340,21859,124.2351,235.7525,173.8983,0,0,59
32,1013340,21860,120.0343,239.5961,173.2076,0,0,53
32,1013340,21862,121.8097,239.7703,173.4545,0,0,55
32,1013340,21863,120.1854,237.3114,174.0984,0,0,61
32,1013340,21866,122.7527,234.9344,174.5455,0,0,66
32,1013340,21867,122.5459,233.9127,174.7826,0,0,69
32,1013340,21868,123.8847,236.8935,172.1739,0,0,46
32,1013340,21870,120.1136,235.3021,173.4545,0,0,55
32,1013340,21872,120.1674,237.9476,175.2000,0,0,75
32,1013340,21873,120.5579,235.6109,171.2195,0,0,41
32,1013340,21875,124.7626,220.8693,171.0000,0,0,40
32,1013340,21876,122.1375,237.3115,173.4545,0,0,55
32,1013340,21877,120.0743,235.0086,173.0769,0,0,52
32,1013340,21879,119.8921,237.5173,173.4545,0,0,55
32,1013340,21890,120.3869,237.7357,174.2857,0,0,63
32,1013340,21896,120.1386,238.4049,172.9412,0,0,51
32,1013340,21897,120.2297,239.0004,173.7931,0,0,58
32,1013340,21907,122.1128,235.6622,173.7931,0,0,58
32,1013340,21912,120.2029,239.9635,172.8000,0,0,50
32,1013340,21914,122.5139,235.6195,174.1936,0,0,62
32,1013340,21927,119.9579,239.6855,170.0000,0,0,36
32,1013340,21934,124.3805,237.2969,173.6842,0,0,57
32,1013340,21937,124.4530,234.9343,173.7931,0,0,58
32,1013340,21941,120.2629,238.1955,171.6279,0,0,43
32,1013340,21947,122.1232,238.0928,174.5455,0,0,66
32,2013343,21948,120.0000,236.3240,169.7143,0,0,35
32,2013343,21949,122.7535,235.2409,174.3750,0,0,64
32,2013343,21950,120.4014,239.4123,168.7500,0,0,32
32,2013343,21951,120.4804,235.2494,174.0984,0,0,61
32,2013343,21952,122.3375,238.5747,174.9296,0,0,71
32,2013343,21953,123.9880,235.0238,171.8182,0,0,44
32,2013343,21954,120.0459,239.7734,172.1739,0,0,46
32,2013343,21955,120.0202,235.6587,171.8182,0,0,44
32,2013343,21956,120.2187,235.7547,174.0000,0,0,60
32,2013343,21957,122.4076,235.2601,170.5263,0,0,38
32,2013343,21958,121.8203,238.0693,174.0000,0,0,60
32,2013343,21959,120.3003,237.7024,174.7059,0,0,68
32,2013343,21960,122.7258,237.1413,174.8571,0,0,70
32,2013343,21963,120.5578,239.5801,174.4615,0,0,65
32,2013343,21967,119.9953,240.0094,172.5000,0,0,48
32,2013343,21968,122.2537,239.4893,173.7931,0,0,58
32,2013343,21970,122.6591,238.2335,173.4546,0,0,55
32,2013343,21973,123.1595,237.3135,172.5000,0,0,48
32,2013343,21978,122.6281,237.0666,174.4616,0,0,65
32,2013343,21984,123.9443,235.6601,172.9412,0,0,51
32,2013343,21987,120.3211,235.3218,173.4545,0,0,55
32,2013343,21991,120.4464,236.8983,172.0000,0,0,45
32,2013343,21993,123.8023,238.0708,174.0000,0,0,60
32,2013343,21998,120.6040,235.1845,171.6279,0,0,43
32,2013343,22001,120.7604,228.4592,170.2703,0,0,37
32,2013343,22002,120.2033,239.9416,171.6279,0,0,43
32,2013343,22004,120.0497,235.9327,173.4545,0,0,55
32,2013343,22009,120.4701,234.9188,173.4546,0,0,55
32,2013343,22011,123.5937,237.6131,174.1936,0,0,62
32,2013343,22032,120.3209,235.3553,174.7059,0,0,68
32,2013343,22042,124.6184,234.0271,172.9412,0,0,51
32,2013343,22043,121.7667,235.5233,172.1739,0,0,46
32,3013346,22044,119.9295,233.2319,173.4545,0,0,55
32,3013346,22045,120.1682,239.4843,173.2075,0,0,53
32,3013346,22046,125.2304,219.0431,169.7143,0,0,35
32,3013346,22047,120.0790,236.2976,173.4545,0,0,55
